2021-05-07 09:51:56 status installed libc-bin:amd64 2.28-10
2021-05-07 09:52:01 startup archives unpack
2021-05-07 09:52:01 install sensible-utils:all <none> 0.0.12
2021-05-07 09:52:01 status half-installed sensible-utils:all 0.0.12
2021-05-07 09:52:01 status unpacked sensible-utils:all 0.0.12
2021-05-07 09:52:01 install cron:amd64 <none> 3.0pl1-134+deb10u1
2021-05-07 09:52:01 status half-installed cron:amd64 3.0pl1-134+deb10u1
2021-05-07 09:52:01 status unpacked cron:amd64 3.0pl1-134+deb10u1
2021-05-07 09:52:01 install libestr0:amd64 <none> 0.1.10-2.1
2021-05-07 09:52:01 status triggers-pending libc-bin:amd64 2.28-10
2021-05-07 09:52:01 status half-installed libestr0:amd64 0.1.10-2.1
2021-05-07 09:52:01 status unpacked libestr0:amd64 0.1.10-2.1
2021-05-07 09:52:01 install libfastjson4:amd64 <none> 0.99.8-2
2021-05-07 09:52:01 status half-installed libfastjson4:amd64 0.99.8-2
2021-05-07 09:52:01 status unpacked libfastjson4:amd64 0.99.8-2
2021-05-07 09:52:01 install liblognorm5:amd64 <none> 2.0.5-1
2021-05-07 09:52:01 status half-installed liblognorm5:amd64 2.0.5-1
2021-05-07 09:52:01 status unpacked liblognorm5:amd64 2.0.5-1
2021-05-07 09:52:01 install rsyslog:amd64 <none> 8.1901.0-1
2021-05-07 09:52:01 status half-installed rsyslog:amd64 8.1901.0-1
2021-05-07 09:52:02 status unpacked rsyslog:amd64 8.1901.0-1
2021-05-07 09:52:02 install libpopt0:amd64 <none> 1.16-12
2021-05-07 09:52:02 status half-installed libpopt0:amd64 1.16-12
2021-05-07 09:52:02 status unpacked libpopt0:amd64 1.16-12
2021-05-07 09:52:02 install logrotate:amd64 <none> 3.14.0-4
2021-05-07 09:52:02 status half-installed logrotate:amd64 3.14.0-4
2021-05-07 09:52:02 status unpacked logrotate:amd64 3.14.0-4
2021-05-07 09:52:02 install nano:amd64 <none> 3.2-3
2021-05-07 09:52:02 status half-installed nano:amd64 3.2-3
2021-05-07 09:52:02 status unpacked nano:amd64 3.2-3
2021-05-07 09:52:02 install libncurses6:amd64 <none> 6.1+20181013-2+deb10u2
2021-05-07 09:52:02 status half-installed libncurses6:amd64 6.1+20181013-2+deb10u2
2021-05-07 09:52:02 status unpacked libncurses6:amd64 6.1+20181013-2+deb10u2
2021-05-07 09:52:02 install libprocps7:amd64 <none> 2:3.3.15-2
2021-05-07 09:52:02 status half-installed libprocps7:amd64 2:3.3.15-2
2021-05-07 09:52:02 status unpacked libprocps7:amd64 2:3.3.15-2
2021-05-07 09:52:02 install procps:amd64 <none> 2:3.3.15-2
2021-05-07 09:52:02 status half-installed procps:amd64 2:3.3.15-2
2021-05-07 09:52:02 status unpacked procps:amd64 2:3.3.15-2
2021-05-07 09:52:02 install libc-l10n:all <none> 2.28-10
2021-05-07 09:52:02 status half-installed libc-l10n:all 2.28-10
2021-05-07 09:52:02 status unpacked libc-l10n:all 2.28-10
2021-05-07 09:52:02 install locales:all <none> 2.28-10
2021-05-07 09:52:02 status half-installed locales:all 2.28-10
2021-05-07 09:52:03 status unpacked locales:all 2.28-10
2021-05-07 09:52:03 install ucf:all <none> 3.0038+nmu1
2021-05-07 09:52:03 status half-installed ucf:all 3.0038+nmu1
2021-05-07 09:52:03 status unpacked ucf:all 3.0038+nmu1
2021-05-07 09:52:03 install clamav-base:all <none> 0.103.2+dfsg-0+deb10u1
2021-05-07 09:52:03 status half-installed clamav-base:all 0.103.2+dfsg-0+deb10u1
2021-05-07 09:52:03 status unpacked clamav-base:all 0.103.2+dfsg-0+deb10u1
2021-05-07 09:52:03 install libkeyutils1:amd64 <none> 1.6-6
2021-05-07 09:52:03 status half-installed libkeyutils1:amd64 1.6-6
2021-05-07 09:52:03 status unpacked libkeyutils1:amd64 1.6-6
2021-05-07 09:52:03 install libkrb5support0:amd64 <none> 1.17-3+deb10u1
2021-05-07 09:52:03 status half-installed libkrb5support0:amd64 1.17-3+deb10u1
2021-05-07 09:52:03 status unpacked libkrb5support0:amd64 1.17-3+deb10u1
2021-05-07 09:52:03 install libk5crypto3:amd64 <none> 1.17-3+deb10u1
2021-05-07 09:52:03 status half-installed libk5crypto3:amd64 1.17-3+deb10u1
2021-05-07 09:52:03 status unpacked libk5crypto3:amd64 1.17-3+deb10u1
2021-05-07 09:52:03 install libkrb5-3:amd64 <none> 1.17-3+deb10u1
2021-05-07 09:52:03 status half-installed libkrb5-3:amd64 1.17-3+deb10u1
2021-05-07 09:52:03 status unpacked libkrb5-3:amd64 1.17-3+deb10u1
2021-05-07 09:52:03 install libgssapi-krb5-2:amd64 <none> 1.17-3+deb10u1
2021-05-07 09:52:03 status half-installed libgssapi-krb5-2:amd64 1.17-3+deb10u1
2021-05-07 09:52:03 status unpacked libgssapi-krb5-2:amd64 1.17-3+deb10u1
2021-05-07 09:52:03 install libnghttp2-14:amd64 <none> 1.36.0-2+deb10u1
2021-05-07 09:52:03 status half-installed libnghttp2-14:amd64 1.36.0-2+deb10u1
2021-05-07 09:52:04 status unpacked libnghttp2-14:amd64 1.36.0-2+deb10u1
2021-05-07 09:52:04 install librtmp1:amd64 <none> 2.4+20151223.gitfa8646d.1-2
2021-05-07 09:52:04 status half-installed librtmp1:amd64 2.4+20151223.gitfa8646d.1-2
2021-05-07 09:52:04 status unpacked librtmp1:amd64 2.4+20151223.gitfa8646d.1-2
2021-05-07 09:52:04 install libssh2-1:amd64 <none> 1.8.0-2.1
2021-05-07 09:52:04 status half-installed libssh2-1:amd64 1.8.0-2.1
2021-05-07 09:52:04 status unpacked libssh2-1:amd64 1.8.0-2.1
2021-05-07 09:52:04 install libcurl4:amd64 <none> 7.64.0-4+deb10u2
2021-05-07 09:52:04 status half-installed libcurl4:amd64 7.64.0-4+deb10u2
2021-05-07 09:52:04 status unpacked libcurl4:amd64 7.64.0-4+deb10u2
2021-05-07 09:52:04 install libjson-c3:amd64 <none> 0.12.1+ds-2+deb10u1
2021-05-07 09:52:04 status half-installed libjson-c3:amd64 0.12.1+ds-2+deb10u1
2021-05-07 09:52:04 status unpacked libjson-c3:amd64 0.12.1+ds-2+deb10u1
2021-05-07 09:52:04 install libltdl7:amd64 <none> 2.4.6-9
2021-05-07 09:52:04 status half-installed libltdl7:amd64 2.4.6-9
2021-05-07 09:52:04 status unpacked libltdl7:amd64 2.4.6-9
2021-05-07 09:52:04 install libmspack0:amd64 <none> 0.10.1-1
2021-05-07 09:52:04 status half-installed libmspack0:amd64 0.10.1-1
2021-05-07 09:52:04 status unpacked libmspack0:amd64 0.10.1-1
2021-05-07 09:52:04 install libtfm1:amd64 <none> 0.13-4
2021-05-07 09:52:04 status half-installed libtfm1:amd64 0.13-4
2021-05-07 09:52:04 status unpacked libtfm1:amd64 0.13-4
2021-05-07 09:52:04 install libicu63:amd64 <none> 63.1-6+deb10u1
2021-05-07 09:52:04 status half-installed libicu63:amd64 63.1-6+deb10u1
2021-05-07 09:52:05 status unpacked libicu63:amd64 63.1-6+deb10u1
2021-05-07 09:52:05 install libxml2:amd64 <none> 2.9.4+dfsg1-7+deb10u1
2021-05-07 09:52:05 status half-installed libxml2:amd64 2.9.4+dfsg1-7+deb10u1
2021-05-07 09:52:05 status unpacked libxml2:amd64 2.9.4+dfsg1-7+deb10u1
2021-05-07 09:52:06 install libclamav9:amd64 <none> 0.103.2+dfsg-0+deb10u1
2021-05-07 09:52:06 status half-installed libclamav9:amd64 0.103.2+dfsg-0+deb10u1
2021-05-07 09:52:06 status unpacked libclamav9:amd64 0.103.2+dfsg-0+deb10u1
2021-05-07 09:52:06 install clamav-freshclam:amd64 <none> 0.103.2+dfsg-0+deb10u1
2021-05-07 09:52:06 status half-installed clamav-freshclam:amd64 0.103.2+dfsg-0+deb10u1
2021-05-07 09:52:06 status unpacked clamav-freshclam:amd64 0.103.2+dfsg-0+deb10u1
2021-05-07 09:52:06 install clamav-daemon:amd64 <none> 0.103.2+dfsg-0+deb10u1
2021-05-07 09:52:06 status half-installed clamav-daemon:amd64 0.103.2+dfsg-0+deb10u1
2021-05-07 09:52:06 status unpacked clamav-daemon:amd64 0.103.2+dfsg-0+deb10u1
2021-05-07 09:52:06 install patch:amd64 <none> 2.7.6-3+deb10u1
2021-05-07 09:52:06 status half-installed patch:amd64 2.7.6-3+deb10u1
2021-05-07 09:52:06 status unpacked patch:amd64 2.7.6-3+deb10u1
2021-05-07 09:52:06 startup packages configure
2021-05-07 09:52:06 configure libjson-c3:amd64 0.12.1+ds-2+deb10u1 <none>
2021-05-07 09:52:06 status unpacked libjson-c3:amd64 0.12.1+ds-2+deb10u1
2021-05-07 09:52:06 status half-configured libjson-c3:amd64 0.12.1+ds-2+deb10u1
2021-05-07 09:52:06 status installed libjson-c3:amd64 0.12.1+ds-2+deb10u1
2021-05-07 09:52:06 configure libkeyutils1:amd64 1.6-6 <none>
2021-05-07 09:52:06 status unpacked libkeyutils1:amd64 1.6-6
2021-05-07 09:52:06 status half-configured libkeyutils1:amd64 1.6-6
2021-05-07 09:52:06 status installed libkeyutils1:amd64 1.6-6
2021-05-07 09:52:06 configure libc-l10n:all 2.28-10 <none>
2021-05-07 09:52:06 status unpacked libc-l10n:all 2.28-10
2021-05-07 09:52:06 status half-configured libc-l10n:all 2.28-10
2021-05-07 09:52:06 status installed libc-l10n:all 2.28-10
2021-05-07 09:52:06 configure libestr0:amd64 0.1.10-2.1 <none>
2021-05-07 09:52:06 status unpacked libestr0:amd64 0.1.10-2.1
2021-05-07 09:52:06 status half-configured libestr0:amd64 0.1.10-2.1
2021-05-07 09:52:06 status installed libestr0:amd64 0.1.10-2.1
2021-05-07 09:52:06 configure libfastjson4:amd64 0.99.8-2 <none>
2021-05-07 09:52:06 status unpacked libfastjson4:amd64 0.99.8-2
2021-05-07 09:52:06 status half-configured libfastjson4:amd64 0.99.8-2
2021-05-07 09:52:06 status installed libfastjson4:amd64 0.99.8-2
2021-05-07 09:52:06 configure libprocps7:amd64 2:3.3.15-2 <none>
2021-05-07 09:52:06 status unpacked libprocps7:amd64 2:3.3.15-2
2021-05-07 09:52:06 status half-configured libprocps7:amd64 2:3.3.15-2
2021-05-07 09:52:06 status installed libprocps7:amd64 2:3.3.15-2
2021-05-07 09:52:06 configure libmspack0:amd64 0.10.1-1 <none>
2021-05-07 09:52:06 status unpacked libmspack0:amd64 0.10.1-1
2021-05-07 09:52:06 status half-configured libmspack0:amd64 0.10.1-1
2021-05-07 09:52:06 status installed libmspack0:amd64 0.10.1-1
2021-05-07 09:52:06 configure libtfm1:amd64 0.13-4 <none>
2021-05-07 09:52:06 status unpacked libtfm1:amd64 0.13-4
2021-05-07 09:52:06 status half-configured libtfm1:amd64 0.13-4
2021-05-07 09:52:06 status installed libtfm1:amd64 0.13-4
2021-05-07 09:52:06 configure libnghttp2-14:amd64 1.36.0-2+deb10u1 <none>
2021-05-07 09:52:06 status unpacked libnghttp2-14:amd64 1.36.0-2+deb10u1
2021-05-07 09:52:06 status half-configured libnghttp2-14:amd64 1.36.0-2+deb10u1
2021-05-07 09:52:06 status installed libnghttp2-14:amd64 1.36.0-2+deb10u1
2021-05-07 09:52:06 configure locales:all 2.28-10 <none>
2021-05-07 09:52:06 status unpacked locales:all 2.28-10
2021-05-07 09:52:06 status half-configured locales:all 2.28-10
2021-05-07 09:52:07 status installed locales:all 2.28-10
2021-05-07 09:52:07 configure libicu63:amd64 63.1-6+deb10u1 <none>
2021-05-07 09:52:07 status unpacked libicu63:amd64 63.1-6+deb10u1
2021-05-07 09:52:07 status half-configured libicu63:amd64 63.1-6+deb10u1
2021-05-07 09:52:07 status installed libicu63:amd64 63.1-6+deb10u1
2021-05-07 09:52:07 configure libkrb5support0:amd64 1.17-3+deb10u1 <none>
2021-05-07 09:52:07 status unpacked libkrb5support0:amd64 1.17-3+deb10u1
2021-05-07 09:52:07 status half-configured libkrb5support0:amd64 1.17-3+deb10u1
2021-05-07 09:52:07 status installed libkrb5support0:amd64 1.17-3+deb10u1
2021-05-07 09:52:07 configure librtmp1:amd64 2.4+20151223.gitfa8646d.1-2 <none>
2021-05-07 09:52:07 status unpacked librtmp1:amd64 2.4+20151223.gitfa8646d.1-2
2021-05-07 09:52:07 status half-configured librtmp1:amd64 2.4+20151223.gitfa8646d.1-2
2021-05-07 09:52:07 status installed librtmp1:amd64 2.4+20151223.gitfa8646d.1-2
2021-05-07 09:52:07 configure libncurses6:amd64 6.1+20181013-2+deb10u2 <none>
2021-05-07 09:52:07 status unpacked libncurses6:amd64 6.1+20181013-2+deb10u2
2021-05-07 09:52:07 status half-configured libncurses6:amd64 6.1+20181013-2+deb10u2
2021-05-07 09:52:07 status installed libncurses6:amd64 6.1+20181013-2+deb10u2
2021-05-07 09:52:07 configure patch:amd64 2.7.6-3+deb10u1 <none>
2021-05-07 09:52:07 status unpacked patch:amd64 2.7.6-3+deb10u1
2021-05-07 09:52:07 status half-configured patch:amd64 2.7.6-3+deb10u1
2021-05-07 09:52:07 status installed patch:amd64 2.7.6-3+deb10u1
2021-05-07 09:52:07 configure libk5crypto3:amd64 1.17-3+deb10u1 <none>
2021-05-07 09:52:07 status unpacked libk5crypto3:amd64 1.17-3+deb10u1
2021-05-07 09:52:07 status half-configured libk5crypto3:amd64 1.17-3+deb10u1
2021-05-07 09:52:07 status installed libk5crypto3:amd64 1.17-3+deb10u1
2021-05-07 09:52:07 configure libltdl7:amd64 2.4.6-9 <none>
2021-05-07 09:52:07 status unpacked libltdl7:amd64 2.4.6-9
2021-05-07 09:52:07 status half-configured libltdl7:amd64 2.4.6-9
2021-05-07 09:52:07 status installed libltdl7:amd64 2.4.6-9
2021-05-07 09:52:07 configure liblognorm5:amd64 2.0.5-1 <none>
2021-05-07 09:52:07 status unpacked liblognorm5:amd64 2.0.5-1
2021-05-07 09:52:07 status half-configured liblognorm5:amd64 2.0.5-1
2021-05-07 09:52:07 status installed liblognorm5:amd64 2.0.5-1
2021-05-07 09:52:07 configure nano:amd64 3.2-3 <none>
2021-05-07 09:52:07 status unpacked nano:amd64 3.2-3
2021-05-07 09:52:07 status half-configured nano:amd64 3.2-3
2021-05-07 09:52:07 status installed nano:amd64 3.2-3
2021-05-07 09:52:07 configure sensible-utils:all 0.0.12 <none>
2021-05-07 09:52:07 status unpacked sensible-utils:all 0.0.12
2021-05-07 09:52:07 status half-configured sensible-utils:all 0.0.12
2021-05-07 09:52:07 status installed sensible-utils:all 0.0.12
2021-05-07 09:52:07 configure procps:amd64 2:3.3.15-2 <none>
2021-05-07 09:52:07 status unpacked procps:amd64 2:3.3.15-2
2021-05-07 09:52:07 status half-configured procps:amd64 2:3.3.15-2
2021-05-07 09:52:07 status installed procps:amd64 2:3.3.15-2
2021-05-07 09:52:07 configure libssh2-1:amd64 1.8.0-2.1 <none>
2021-05-07 09:52:07 status unpacked libssh2-1:amd64 1.8.0-2.1
2021-05-07 09:52:07 status half-configured libssh2-1:amd64 1.8.0-2.1
2021-05-07 09:52:07 status installed libssh2-1:amd64 1.8.0-2.1
2021-05-07 09:52:07 configure libkrb5-3:amd64 1.17-3+deb10u1 <none>
2021-05-07 09:52:07 status unpacked libkrb5-3:amd64 1.17-3+deb10u1
2021-05-07 09:52:07 status half-configured libkrb5-3:amd64 1.17-3+deb10u1
2021-05-07 09:52:07 status installed libkrb5-3:amd64 1.17-3+deb10u1
2021-05-07 09:52:07 configure libxml2:amd64 2.9.4+dfsg1-7+deb10u1 <none>
2021-05-07 09:52:07 status unpacked libxml2:amd64 2.9.4+dfsg1-7+deb10u1
2021-05-07 09:52:07 status half-configured libxml2:amd64 2.9.4+dfsg1-7+deb10u1
2021-05-07 09:52:07 status installed libxml2:amd64 2.9.4+dfsg1-7+deb10u1
2021-05-07 09:52:07 configure libpopt0:amd64 1.16-12 <none>
2021-05-07 09:52:07 status unpacked libpopt0:amd64 1.16-12
2021-05-07 09:52:07 status half-configured libpopt0:amd64 1.16-12
2021-05-07 09:52:07 status installed libpopt0:amd64 1.16-12
2021-05-07 09:52:07 configure cron:amd64 3.0pl1-134+deb10u1 <none>
2021-05-07 09:52:07 status unpacked cron:amd64 3.0pl1-134+deb10u1
2021-05-07 09:52:07 status half-configured cron:amd64 3.0pl1-134+deb10u1
2021-05-07 09:52:08 status installed cron:amd64 3.0pl1-134+deb10u1
2021-05-07 09:52:08 configure rsyslog:amd64 8.1901.0-1 <none>
2021-05-07 09:52:08 status unpacked rsyslog:amd64 8.1901.0-1
2021-05-07 09:52:08 status half-configured rsyslog:amd64 8.1901.0-1
2021-05-07 09:52:08 status installed rsyslog:amd64 8.1901.0-1
2021-05-07 09:52:08 configure libgssapi-krb5-2:amd64 1.17-3+deb10u1 <none>
2021-05-07 09:52:08 status unpacked libgssapi-krb5-2:amd64 1.17-3+deb10u1
2021-05-07 09:52:08 status half-configured libgssapi-krb5-2:amd64 1.17-3+deb10u1
2021-05-07 09:52:08 status installed libgssapi-krb5-2:amd64 1.17-3+deb10u1
2021-05-07 09:52:08 configure ucf:all 3.0038+nmu1 <none>
2021-05-07 09:52:08 status unpacked ucf:all 3.0038+nmu1
2021-05-07 09:52:08 status half-configured ucf:all 3.0038+nmu1
2021-05-07 09:52:08 status installed ucf:all 3.0038+nmu1
2021-05-07 09:52:08 configure libcurl4:amd64 7.64.0-4+deb10u2 <none>
2021-05-07 09:52:08 status unpacked libcurl4:amd64 7.64.0-4+deb10u2
2021-05-07 09:52:08 status half-configured libcurl4:amd64 7.64.0-4+deb10u2
2021-05-07 09:52:08 status installed libcurl4:amd64 7.64.0-4+deb10u2
2021-05-07 09:52:08 configure logrotate:amd64 3.14.0-4 <none>
2021-05-07 09:52:08 status unpacked logrotate:amd64 3.14.0-4
2021-05-07 09:52:08 status half-configured logrotate:amd64 3.14.0-4
2021-05-07 09:52:09 status installed logrotate:amd64 3.14.0-4
2021-05-07 09:52:09 configure libclamav9:amd64 0.103.2+dfsg-0+deb10u1 <none>
2021-05-07 09:52:09 status unpacked libclamav9:amd64 0.103.2+dfsg-0+deb10u1
2021-05-07 09:52:09 status half-configured libclamav9:amd64 0.103.2+dfsg-0+deb10u1
2021-05-07 09:52:09 status installed libclamav9:amd64 0.103.2+dfsg-0+deb10u1
2021-05-07 09:52:09 configure clamav-base:all 0.103.2+dfsg-0+deb10u1 <none>
2021-05-07 09:52:09 status unpacked clamav-base:all 0.103.2+dfsg-0+deb10u1
2021-05-07 09:52:09 status half-configured clamav-base:all 0.103.2+dfsg-0+deb10u1
2021-05-07 09:52:09 status installed clamav-base:all 0.103.2+dfsg-0+deb10u1
2021-05-07 09:52:09 configure clamav-freshclam:amd64 0.103.2+dfsg-0+deb10u1 <none>
2021-05-07 09:52:09 status unpacked clamav-freshclam:amd64 0.103.2+dfsg-0+deb10u1
2021-05-07 09:52:09 status half-configured clamav-freshclam:amd64 0.103.2+dfsg-0+deb10u1
2021-05-07 09:52:10 status installed clamav-freshclam:amd64 0.103.2+dfsg-0+deb10u1
2021-05-07 09:52:10 configure clamav-daemon:amd64 0.103.2+dfsg-0+deb10u1 <none>
2021-05-07 09:52:10 status unpacked clamav-daemon:amd64 0.103.2+dfsg-0+deb10u1
2021-05-07 09:52:10 status half-configured clamav-daemon:amd64 0.103.2+dfsg-0+deb10u1
2021-05-07 09:52:10 status installed clamav-daemon:amd64 0.103.2+dfsg-0+deb10u1
2021-05-07 09:52:10 trigproc libc-bin:amd64 2.28-10 <none>
2021-05-07 09:52:10 status half-configured libc-bin:amd64 2.28-10
2021-05-07 09:52:10 status installed libc-bin:amd64 2.28-10
2021-05-07 09:52:14 startup archives unpack
2021-05-07 09:52:14 install libexttextcat-data:all <none> 3.4.5-1
2021-05-07 09:52:14 status half-installed libexttextcat-data:all 3.4.5-1
2021-05-07 09:52:14 status unpacked libexttextcat-data:all 3.4.5-1
2021-05-07 09:52:14 install libexttextcat-2.0-0:amd64 <none> 3.4.5-1
2021-05-07 09:52:14 status triggers-pending libc-bin:amd64 2.28-10
2021-05-07 09:52:14 status half-installed libexttextcat-2.0-0:amd64 3.4.5-1
2021-05-07 09:52:14 status unpacked libexttextcat-2.0-0:amd64 3.4.5-1
2021-05-07 09:52:14 install libidn11:amd64 <none> 1.33-2.2
2021-05-07 09:52:14 status half-installed libidn11:amd64 1.33-2.2
2021-05-07 09:52:14 status unpacked libidn11:amd64 1.33-2.2
2021-05-07 09:52:14 install libntlm0:amd64 <none> 1.5-1+deb10u1
2021-05-07 09:52:14 status half-installed libntlm0:amd64 1.5-1+deb10u1
2021-05-07 09:52:14 status unpacked libntlm0:amd64 1.5-1+deb10u1
2021-05-07 09:52:14 install libgsasl7:amd64 <none> 1.8.0-8+b2
2021-05-07 09:52:14 status half-installed libgsasl7:amd64 1.8.0-8+b2
2021-05-07 09:52:14 status unpacked libgsasl7:amd64 1.8.0-8+b2
2021-05-07 09:52:14 install libsodium23:amd64 <none> 1.0.17-1
2021-05-07 09:52:14 status half-installed libsodium23:amd64 1.0.17-1
2021-05-07 09:52:14 status unpacked libsodium23:amd64 1.0.17-1
2021-05-07 09:52:14 install libstemmer0d:amd64 <none> 0+svn585-1+b2
2021-05-07 09:52:14 status half-installed libstemmer0d:amd64 0+svn585-1+b2
2021-05-07 09:52:14 status unpacked libstemmer0d:amd64 0+svn585-1+b2
2021-05-07 09:52:14 install libwrap0:amd64 <none> 7.6.q-28
2021-05-07 09:52:14 status half-installed libwrap0:amd64 7.6.q-28
2021-05-07 09:52:14 status unpacked libwrap0:amd64 7.6.q-28
2021-05-07 09:52:14 install msmtp:amd64 <none> 1.8.3-1
2021-05-07 09:52:14 status half-installed msmtp:amd64 1.8.3-1
2021-05-07 09:52:14 status unpacked msmtp:amd64 1.8.3-1
2021-05-07 09:52:14 install msmtp-mta:amd64 <none> 1.8.3-1
2021-05-07 09:52:14 status half-installed msmtp-mta:amd64 1.8.3-1
2021-05-07 09:52:14 status unpacked msmtp-mta:amd64 1.8.3-1
2021-05-07 09:52:14 install dovecot-core:amd64 <none> 2:2.3.14-5+debian10
2021-05-07 09:52:14 status half-installed dovecot-core:amd64 2:2.3.14-5+debian10
2021-05-07 09:52:15 status unpacked dovecot-core:amd64 2:2.3.14-5+debian10
2021-05-07 09:52:15 install dovecot-imapd:amd64 <none> 2:2.3.14-5+debian10
2021-05-07 09:52:15 status half-installed dovecot-imapd:amd64 2:2.3.14-5+debian10
2021-05-07 09:52:15 status unpacked dovecot-imapd:amd64 2:2.3.14-5+debian10
2021-05-07 09:52:15 install dovecot-lmtpd:amd64 <none> 2:2.3.14-5+debian10
2021-05-07 09:52:15 status half-installed dovecot-lmtpd:amd64 2:2.3.14-5+debian10
2021-05-07 09:52:15 status unpacked dovecot-lmtpd:amd64 2:2.3.14-5+debian10
2021-05-07 09:52:15 install dovecot-sieve:amd64 <none> 2:2.3.14-5+debian10
2021-05-07 09:52:15 status half-installed dovecot-sieve:amd64 2:2.3.14-5+debian10
2021-05-07 09:52:15 status unpacked dovecot-sieve:amd64 2:2.3.14-5+debian10
2021-05-07 09:52:15 install dovecot-managesieved:amd64 <none> 2:2.3.14-5+debian10
2021-05-07 09:52:15 status half-installed dovecot-managesieved:amd64 2:2.3.14-5+debian10
2021-05-07 09:52:15 status unpacked dovecot-managesieved:amd64 2:2.3.14-5+debian10
2021-05-07 09:52:15 install dovecot-pop3d:amd64 <none> 2:2.3.14-5+debian10
2021-05-07 09:52:15 status half-installed dovecot-pop3d:amd64 2:2.3.14-5+debian10
2021-05-07 09:52:15 status unpacked dovecot-pop3d:amd64 2:2.3.14-5+debian10
2021-05-07 09:52:15 install dovecot-sqlite:amd64 <none> 2:2.3.14-5+debian10
2021-05-07 09:52:15 status half-installed dovecot-sqlite:amd64 2:2.3.14-5+debian10
2021-05-07 09:52:15 status unpacked dovecot-sqlite:amd64 2:2.3.14-5+debian10
2021-05-07 09:52:15 startup packages configure
2021-05-07 09:52:15 configure libsodium23:amd64 1.0.17-1 <none>
2021-05-07 09:52:15 status unpacked libsodium23:amd64 1.0.17-1
2021-05-07 09:52:15 status half-configured libsodium23:amd64 1.0.17-1
2021-05-07 09:52:15 status installed libsodium23:amd64 1.0.17-1
2021-05-07 09:52:15 configure libwrap0:amd64 7.6.q-28 <none>
2021-05-07 09:52:15 status unpacked libwrap0:amd64 7.6.q-28
2021-05-07 09:52:15 status half-configured libwrap0:amd64 7.6.q-28
2021-05-07 09:52:15 status installed libwrap0:amd64 7.6.q-28
2021-05-07 09:52:15 configure libntlm0:amd64 1.5-1+deb10u1 <none>
2021-05-07 09:52:15 status unpacked libntlm0:amd64 1.5-1+deb10u1
2021-05-07 09:52:15 status half-configured libntlm0:amd64 1.5-1+deb10u1
2021-05-07 09:52:15 status installed libntlm0:amd64 1.5-1+deb10u1
2021-05-07 09:52:15 configure libidn11:amd64 1.33-2.2 <none>
2021-05-07 09:52:15 status unpacked libidn11:amd64 1.33-2.2
2021-05-07 09:52:15 status half-configured libidn11:amd64 1.33-2.2
2021-05-07 09:52:15 status installed libidn11:amd64 1.33-2.2
2021-05-07 09:52:15 configure libexttextcat-data:all 3.4.5-1 <none>
2021-05-07 09:52:15 status unpacked libexttextcat-data:all 3.4.5-1
2021-05-07 09:52:15 status half-configured libexttextcat-data:all 3.4.5-1
2021-05-07 09:52:15 status installed libexttextcat-data:all 3.4.5-1
2021-05-07 09:52:15 configure libstemmer0d:amd64 0+svn585-1+b2 <none>
2021-05-07 09:52:15 status unpacked libstemmer0d:amd64 0+svn585-1+b2
2021-05-07 09:52:15 status half-configured libstemmer0d:amd64 0+svn585-1+b2
2021-05-07 09:52:15 status installed libstemmer0d:amd64 0+svn585-1+b2
2021-05-07 09:52:15 configure libexttextcat-2.0-0:amd64 3.4.5-1 <none>
2021-05-07 09:52:15 status unpacked libexttextcat-2.0-0:amd64 3.4.5-1
2021-05-07 09:52:15 status half-configured libexttextcat-2.0-0:amd64 3.4.5-1
2021-05-07 09:52:16 status installed libexttextcat-2.0-0:amd64 3.4.5-1
2021-05-07 09:52:16 configure libgsasl7:amd64 1.8.0-8+b2 <none>
2021-05-07 09:52:16 status unpacked libgsasl7:amd64 1.8.0-8+b2
2021-05-07 09:52:16 status half-configured libgsasl7:amd64 1.8.0-8+b2
2021-05-07 09:52:16 status installed libgsasl7:amd64 1.8.0-8+b2
2021-05-07 09:52:16 configure dovecot-core:amd64 2:2.3.14-5+debian10 <none>
2021-05-07 09:52:16 status unpacked dovecot-core:amd64 2:2.3.14-5+debian10
2021-05-07 09:52:16 status half-configured dovecot-core:amd64 2:2.3.14-5+debian10
2021-05-07 09:52:27 status installed dovecot-core:amd64 2:2.3.14-5+debian10
2021-05-07 09:52:27 configure dovecot-imapd:amd64 2:2.3.14-5+debian10 <none>
2021-05-07 09:52:27 status triggers-pending dovecot-core:amd64 2:2.3.14-5+debian10
2021-05-07 09:52:27 status unpacked dovecot-imapd:amd64 2:2.3.14-5+debian10
2021-05-07 09:52:27 status half-configured dovecot-imapd:amd64 2:2.3.14-5+debian10
2021-05-07 09:52:27 status triggers-awaited dovecot-imapd:amd64 2:2.3.14-5+debian10
2021-05-07 09:52:27 configure msmtp:amd64 1.8.3-1 <none>
2021-05-07 09:52:27 status unpacked msmtp:amd64 1.8.3-1
2021-05-07 09:52:27 status half-configured msmtp:amd64 1.8.3-1
2021-05-07 09:52:27 status installed msmtp:amd64 1.8.3-1
2021-05-07 09:52:27 configure dovecot-sieve:amd64 2:2.3.14-5+debian10 <none>
2021-05-07 09:52:27 status unpacked dovecot-sieve:amd64 2:2.3.14-5+debian10
2021-05-07 09:52:27 status half-configured dovecot-sieve:amd64 2:2.3.14-5+debian10
2021-05-07 09:52:28 status triggers-awaited dovecot-sieve:amd64 2:2.3.14-5+debian10
